"id","source_table","original_id","content","author_or_user_id","publication_date","likes_count","anecdote_id","value"
57852,"rating",37852,"",1383,"","",8570,1.0
57853,"rating",37853,"",1406,"","",1923,-1.0
57854,"rating",37854,"",655,"","",2843,-1.0
57855,"rating",37855,"",726,"","",6701,1.0
57856,"rating",37856,"",338,"","",16248,1.0
57857,"rating",37857,"",600,"","",8523,-1.0
57858,"rating",37858,"",1485,"","",2181,1.0
57859,"rating",37859,"",1265,"","",15757,-1.0
57860,"rating",37860,"",1756,"","",45,1.0
57861,"rating",37861,"",1326,"","",16917,1.0
57862,"rating",37862,"",1860,"","",740,-1.0
57863,"rating",37863,"",1622,"","",18899,-1.0
57864,"rating",37864,"",232,"","",2345,1.0
57865,"rating",37865,"",23,"","",11797,-1.0
57866,"rating",37866,"",1706,"","",5479,-1.0
57867,"rating",37867,"",220,"","",299,-1.0
57868,"rating",37868,"",1027,"","",8025,-1.0
57869,"rating",37869,"",1559,"","",9822,1.0
57870,"rating",37870,"",1304,"","",8703,-1.0
57871,"rating",37871,"",1377,"","",8677,-1.0
57872,"rating",37872,"",544,"","",19091,1.0
57873,"rating",37873,"",741,"","",2044,1.0
57874,"rating",37874,"",1231,"","",16222,1.0
57875,"rating",37875,"",335,"","",1788,1.0
57876,"rating",37876,"",615,"","",6410,1.0
57877,"rating",37877,"",1009,"","",1501,-1.0
57878,"rating",37878,"",1407,"","",3413,-1.0
57879,"rating",37879,"",545,"","",12157,1.0
57880,"rating",37880,"",387,"","",12062,-1.0
57881,"rating",37881,"",700,"","",12276,-1.0
57882,"rating",37882,"",588,"","",16203,-1.0
57883,"rating",37883,"",1266,"","",281,-1.0
57884,"rating",37884,"",91,"","",7373,-1.0
57885,"rating",37885,"",55,"","",11093,1.0
57886,"rating",37886,"",1672,"","",2533,1.0
57887,"rating",37887,"",751,"","",5608,1.0
57888,"rating",37888,"",240,"","",9432,1.0
57889,"rating",37889,"",1669,"","",18669,1.0
57890,"rating",37890,"",61,"","",754,1.0
57891,"rating",37891,"",196,"","",1096,-1.0
57892,"rating",37892,"",166,"","",5833,-1.0
57893,"rating",37893,"",417,"","",14961,-1.0
57894,"rating",37894,"",389,"","",4568,1.0
57895,"rating",37895,"",1303,"","",6032,1.0
57896,"rating",37896,"",132,"","",3666,-1.0
57897,"rating",37897,"",36,"","",4626,-1.0
57898,"rating",37898,"",403,"","",17578,-1.0
57899,"rating",37899,"",1621,"","",9056,1.0
57900,"rating",37900,"",1782,"","",12481,1.0
57901,"rating",37901,"",1796,"","",2126,-1.0
57902,"rating",37902,"",1845,"","",19319,-1.0
57903,"rating",37903,"",1313,"","",17922,1.0
57904,"rating",37904,"",1210,"","",10502,-1.0
57905,"rating",37905,"",584,"","",17188,1.0
57906,"rating",37906,"",665,"","",7566,1.0
57907,"rating",37907,"",50,"","",5034,-1.0
57908,"rating",37908,"",1585,"","",10908,-1.0
57909,"rating",37909,"",954,"","",2106,1.0
57910,"rating",37910,"",1175,"","",8182,1.0
57911,"rating",37911,"",42,"","",10983,-1.0
57912,"rating",37912,"",1824,"","",17660,1.0
57913,"rating",37913,"",1314,"","",4952,1.0
57914,"rating",37914,"",732,"","",10242,1.0
57915,"rating",37915,"",1732,"","",4739,-1.0
57916,"rating",37916,"",170,"","",7264,1.0
57917,"rating",37917,"",1594,"","",9656,1.0
57918,"rating",37918,"",180,"","",12802,1.0
57919,"rating",37919,"",1179,"","",13835,-1.0
57920,"rating",37920,"",1641,"","",15483,1.0
57921,"rating",37921,"",36,"","",1520,-1.0
57922,"rating",37922,"",1709,"","",3513,-1.0
57923,"rating",37923,"",1660,"","",204,-1.0
57924,"rating",37924,"",1401,"","",19960,1.0
57925,"rating",37925,"",694,"","",14600,1.0
57926,"rating",37926,"",1879,"","",10395,1.0
57927,"rating",37927,"",1914,"","",4339,1.0
57928,"rating",37928,"",578,"","",15059,1.0
57929,"rating",37929,"",470,"","",13270,-1.0
57930,"rating",37930,"",445,"","",6319,1.0
57931,"rating",37931,"",322,"","",9520,-1.0
57932,"rating",37932,"",1735,"","",9812,-1.0
57933,"rating",37933,"",1336,"","",19610,-1.0
57934,"rating",37934,"",267,"","",11988,-1.0
57935,"rating",37935,"",699,"","",5394,1.0
57936,"rating",37936,"",1753,"","",13243,1.0
57937,"rating",37937,"",653,"","",9918,-1.0
57938,"rating",37938,"",649,"","",18630,-1.0
57939,"rating",37939,"",1975,"","",3868,1.0
57940,"rating",37940,"",585,"","",14364,1.0
57941,"rating",37941,"",1195,"","",18234,1.0
57942,"rating",37942,"",1066,"","",5107,-1.0
57943,"rating",37943,"",1856,"","",11071,-1.0
57944,"rating",37944,"",1308,"","",18659,-1.0
57945,"rating",37945,"",1105,"","",12458,-1.0
57946,"rating",37946,"",41,"","",2560,-1.0
57947,"rating",37947,"",1021,"","",447,1.0
57948,"rating",37948,"",1552,"","",15958,1.0
57949,"rating",37949,"",918,"","",2032,1.0
57950,"rating",37950,"",1728,"","",16944,1.0
57951,"rating",37951,"",419,"","",13143,1.0
57952,"rating",37952,"",304,"","",14977,1.0
57953,"rating",37953,"",352,"","",17841,1.0
57954,"rating",37954,"",47,"","",2768,1.0
57955,"rating",37955,"",927,"","",4908,-1.0
57956,"rating",37956,"",798,"","",3857,-1.0
57957,"rating",37957,"",470,"","",9255,-1.0
57958,"rating",37958,"",938,"","",13086,1.0
57959,"rating",37959,"",1872,"","",8389,-1.0
57960,"rating",37960,"",1409,"","",4962,-1.0
57961,"rating",37961,"",1556,"","",1802,-1.0
57962,"rating",37962,"",158,"","",11083,1.0
57963,"rating",37963,"",1422,"","",8520,1.0
57964,"rating",37964,"",544,"","",9423,1.0
57965,"rating",37965,"",1333,"","",6084,-1.0
57966,"rating",37966,"",365,"","",1380,1.0
57967,"rating",37967,"",1889,"","",18,1.0
57968,"rating",37968,"",84,"","",11734,1.0
57969,"rating",37969,"",354,"","",7105,1.0
57970,"rating",37970,"",1977,"","",7639,1.0
57971,"rating",37971,"",532,"","",3833,1.0
57972,"rating",37972,"",438,"","",7139,1.0
57973,"rating",37973,"",1031,"","",7193,1.0
57974,"rating",37974,"",1596,"","",14747,-1.0
57975,"rating",37975,"",1271,"","",19885,-1.0
57976,"rating",37976,"",1903,"","",13531,-1.0
57977,"rating",37977,"",1615,"","",17714,-1.0
57978,"rating",37978,"",1947,"","",55,1.0
57979,"rating",37979,"",437,"","",9050,1.0
57980,"rating",37980,"",838,"","",16453,-1.0
57981,"rating",37981,"",683,"","",14557,-1.0
57982,"rating",37982,"",273,"","",19160,-1.0
57983,"rating",37983,"",1189,"","",13979,1.0
57984,"rating",37984,"",824,"","",14873,1.0
57985,"rating",37985,"",878,"","",9076,1.0
57986,"rating",37986,"",1268,"","",4875,-1.0
57987,"rating",37987,"",812,"","",6621,-1.0
57988,"rating",37988,"",1983,"","",16466,1.0
57989,"rating",37989,"",190,"","",17918,1.0
57990,"rating",37990,"",1815,"","",2043,1.0
57991,"rating",37991,"",486,"","",9472,-1.0
57992,"rating",37992,"",1022,"","",7397,1.0
57993,"rating",37993,"",763,"","",3114,1.0
57994,"rating",37994,"",1743,"","",4528,-1.0
57995,"rating",37995,"",121,"","",14648,1.0
57996,"rating",37996,"",249,"","",17405,-1.0
57997,"rating",37997,"",1359,"","",7224,1.0
57998,"rating",37998,"",997,"","",11872,-1.0
57999,"rating",37999,"",1348,"","",6768,-1.0
58000,"rating",38000,"",648,"","",5042,1.0
58001,"rating",38001,"",996,"","",2418,1.0
58002,"rating",38002,"",634,"","",16872,1.0
58003,"rating",38003,"",301,"","",11053,1.0
58004,"rating",38004,"",515,"","",19797,-1.0
58005,"rating",38005,"",187,"","",5449,1.0
58006,"rating",38006,"",109,"","",9390,1.0
58007,"rating",38007,"",671,"","",7760,1.0
58008,"rating",38008,"",1470,"","",8940,-1.0
58009,"rating",38009,"",488,"","",4993,-1.0
58010,"rating",38010,"",1829,"","",4659,-1.0
58011,"rating",38011,"",1026,"","",16561,1.0
58012,"rating",38012,"",1678,"","",6604,1.0
58013,"rating",38013,"",975,"","",14279,-1.0
58014,"rating",38014,"",419,"","",12199,1.0
58015,"rating",38015,"",1694,"","",16890,1.0
58016,"rating",38016,"",1367,"","",1255,1.0
58017,"rating",38017,"",240,"","",1816,-1.0
58018,"rating",38018,"",656,"","",7656,-1.0
58019,"rating",38019,"",548,"","",8996,-1.0
58020,"rating",38020,"",994,"","",4816,-1.0
58021,"rating",38021,"",757,"","",14209,-1.0
58022,"rating",38022,"",1993,"","",12122,1.0
58023,"rating",38023,"",861,"","",2203,-1.0
58024,"rating",38024,"",1032,"","",6622,1.0
58025,"rating",38025,"",144,"","",13851,-1.0
58026,"rating",38026,"",251,"","",4919,-1.0
58027,"rating",38027,"",43,"","",8198,1.0
58028,"rating",38028,"",995,"","",14674,1.0
58029,"rating",38029,"",1043,"","",7797,-1.0
58030,"rating",38030,"",1220,"","",10450,-1.0
58031,"rating",38031,"",1468,"","",16997,-1.0
58032,"rating",38032,"",1787,"","",9503,-1.0
58033,"rating",38033,"",603,"","",10320,1.0
58034,"rating",38034,"",75,"","",3935,1.0
58035,"rating",38035,"",1236,"","",6556,-1.0
58036,"rating",38036,"",1592,"","",15453,-1.0
58037,"rating",38037,"",332,"","",15699,-1.0
58038,"rating",38038,"",1485,"","",11256,1.0
58039,"rating",38039,"",609,"","",8284,-1.0
58040,"rating",38040,"",1667,"","",4307,-1.0
58041,"rating",38041,"",1899,"","",16688,-1.0
58042,"rating",38042,"",414,"","",9236,1.0
58043,"rating",38043,"",1233,"","",12449,-1.0
58044,"rating",38044,"",1628,"","",4796,1.0
58045,"rating",38045,"",1138,"","",3081,-1.0
58046,"rating",38046,"",893,"","",10880,-1.0
58047,"rating",38047,"",203,"","",14302,-1.0
58048,"rating",38048,"",801,"","",19671,1.0
58049,"rating",38049,"",361,"","",16362,-1.0
58050,"rating",38050,"",1838,"","",6846,1.0
58051,"rating",38051,"",500,"","",15675,-1.0
58052,"rating",38052,"",1592,"","",15703,1.0
58053,"rating",38053,"",861,"","",11794,1.0
58054,"rating",38054,"",1982,"","",18431,1.0
58055,"rating",38055,"",1632,"","",1773,-1.0
58056,"rating",38056,"",1533,"","",4163,-1.0
58057,"rating",38057,"",1887,"","",10123,1.0
58058,"rating",38058,"",799,"","",13964,-1.0
58059,"rating",38059,"",1976,"","",16850,1.0
58060,"rating",38060,"",1934,"","",3958,1.0
58061,"rating",38061,"",694,"","",7690,1.0
58062,"rating",38062,"",158,"","",2748,-1.0
58063,"rating",38063,"",1007,"","",6665,1.0
58064,"rating",38064,"",1312,"","",12271,-1.0
58065,"rating",38065,"",1973,"","",17842,1.0
58066,"rating",38066,"",806,"","",16549,1.0
58067,"rating",38067,"",389,"","",18103,1.0
58068,"rating",38068,"",789,"","",18733,1.0
58069,"rating",38069,"",1912,"","",19621,1.0
58070,"rating",38070,"",961,"","",10857,-1.0
58071,"rating",38071,"",689,"","",19604,1.0
58072,"rating",38072,"",914,"","",15633,-1.0
58073,"rating",38073,"",1568,"","",6366,1.0
58074,"rating",38074,"",1546,"","",159,-1.0
58075,"rating",38075,"",33,"","",11330,-1.0
58076,"rating",38076,"",427,"","",12706,1.0
58077,"rating",38077,"",1663,"","",15398,1.0
58078,"rating",38078,"",680,"","",7867,-1.0
58079,"rating",38079,"",1039,"","",9359,1.0
58080,"rating",38080,"",1656,"","",5728,1.0
58081,"rating",38081,"",160,"","",2093,-1.0
58082,"rating",38082,"",453,"","",10324,1.0
58083,"rating",38083,"",1277,"","",11963,1.0
58084,"rating",38084,"",207,"","",16940,1.0
58085,"rating",38085,"",952,"","",5036,-1.0
58086,"rating",38086,"",774,"","",6463,1.0
58087,"rating",38087,"",1178,"","",5781,1.0
58088,"rating",38088,"",988,"","",1651,1.0
58089,"rating",38089,"",781,"","",10900,1.0
58090,"rating",38090,"",1321,"","",8344,1.0
58091,"rating",38091,"",605,"","",976,1.0
58092,"rating",38092,"",1010,"","",7521,-1.0
58093,"rating",38093,"",155,"","",11389,-1.0
58094,"rating",38094,"",1859,"","",17291,-1.0
58095,"rating",38095,"",106,"","",455,-1.0
58096,"rating",38096,"",33,"","",10690,-1.0
58097,"rating",38097,"",869,"","",19357,1.0
58098,"rating",38098,"",1937,"","",3895,-1.0
58099,"rating",38099,"",926,"","",6752,1.0
58100,"rating",38100,"",392,"","",11173,1.0
58101,"rating",38101,"",1205,"","",17390,1.0
58102,"rating",38102,"",1606,"","",378,-1.0
58103,"rating",38103,"",1710,"","",11315,-1.0
58104,"rating",38104,"",719,"","",2782,1.0
58105,"rating",38105,"",1299,"","",9896,-1.0
58106,"rating",38106,"",80,"","",310,1.0
58107,"rating",38107,"",1987,"","",3338,1.0
58108,"rating",38108,"",1928,"","",12491,1.0
58109,"rating",38109,"",929,"","",39,-1.0
58110,"rating",38110,"",1879,"","",10327,1.0
58111,"rating",38111,"",1035,"","",13006,-1.0
58112,"rating",38112,"",738,"","",13463,1.0
58113,"rating",38113,"",352,"","",7417,-1.0
58114,"rating",38114,"",1819,"","",10444,1.0
58115,"rating",38115,"",1410,"","",5371,1.0
58116,"rating",38116,"",334,"","",10958,1.0
58117,"rating",38117,"",1961,"","",13713,1.0
58118,"rating",38118,"",635,"","",979,1.0
58119,"rating",38119,"",282,"","",14311,1.0
58120,"rating",38120,"",398,"","",13336,-1.0
58121,"rating",38121,"",1104,"","",9248,-1.0
58122,"rating",38122,"",1958,"","",885,-1.0
58123,"rating",38123,"",1816,"","",9872,1.0
58124,"rating",38124,"",1006,"","",349,1.0
58125,"rating",38125,"",534,"","",17687,1.0
58126,"rating",38126,"",1550,"","",5632,1.0
58127,"rating",38127,"",770,"","",10259,1.0
58128,"rating",38128,"",1314,"","",18290,-1.0
58129,"rating",38129,"",1987,"","",11685,1.0
58130,"rating",38130,"",1866,"","",16910,-1.0
58131,"rating",38131,"",114,"","",11628,-1.0
58132,"rating",38132,"",1771,"","",3196,-1.0
58133,"rating",38133,"",1887,"","",16609,-1.0
58134,"rating",38134,"",1423,"","",15942,1.0
58135,"rating",38135,"",1345,"","",18782,1.0
58136,"rating",38136,"",600,"","",18254,1.0
58137,"rating",38137,"",458,"","",12875,-1.0
58138,"rating",38138,"",1395,"","",4645,1.0
58139,"rating",38139,"",403,"","",1486,-1.0
58140,"rating",38140,"",16,"","",17159,-1.0
58141,"rating",38141,"",183,"","",7467,1.0
58142,"rating",38142,"",218,"","",14167,-1.0
58143,"rating",38143,"",1007,"","",592,-1.0
58144,"rating",38144,"",1605,"","",11391,-1.0
58145,"rating",38145,"",831,"","",6359,1.0
58146,"rating",38146,"",256,"","",4394,-1.0
58147,"rating",38147,"",21,"","",16866,-1.0
58148,"rating",38148,"",489,"","",18976,-1.0
58149,"rating",38149,"",121,"","",7826,-1.0
58150,"rating",38150,"",1800,"","",6602,-1.0
58151,"rating",38151,"",553,"","",8931,1.0
58152,"rating",38152,"",895,"","",18021,1.0
58153,"rating",38153,"",1824,"","",11242,-1.0
58154,"rating",38154,"",212,"","",10704,1.0
58155,"rating",38155,"",390,"","",8769,-1.0
58156,"rating",38156,"",1107,"","",13632,-1.0
58157,"rating",38157,"",550,"","",13353,1.0
58158,"rating",38158,"",1528,"","",14737,1.0
58159,"rating",38159,"",361,"","",18058,-1.0
58160,"rating",38160,"",776,"","",7729,-1.0
58161,"rating",38161,"",784,"","",16389,-1.0
58162,"rating",38162,"",801,"","",2439,-1.0
58163,"rating",38163,"",910,"","",19788,-1.0
58164,"rating",38164,"",1324,"","",388,1.0
58165,"rating",38165,"",938,"","",10264,-1.0
58166,"rating",38166,"",200,"","",18201,-1.0
58167,"rating",38167,"",82,"","",9347,1.0
58168,"rating",38168,"",495,"","",1204,-1.0
58169,"rating",38169,"",1180,"","",19963,1.0
58170,"rating",38170,"",100,"","",14756,1.0
58171,"rating",38171,"",1332,"","",2994,-1.0
58172,"rating",38172,"",655,"","",13868,1.0
58173,"rating",38173,"",845,"","",16578,-1.0
58174,"rating",38174,"",491,"","",1059,-1.0
58175,"rating",38175,"",1708,"","",4061,-1.0
58176,"rating",38176,"",416,"","",9956,-1.0
58177,"rating",38177,"",792,"","",16210,1.0
58178,"rating",38178,"",1331,"","",13292,-1.0
58179,"rating",38179,"",585,"","",16691,1.0
58180,"rating",38180,"",1107,"","",18773,1.0
58181,"rating",38181,"",1935,"","",1227,1.0
58182,"rating",38182,"",1861,"","",6501,-1.0
58183,"rating",38183,"",603,"","",16982,1.0
58184,"rating",38184,"",1015,"","",897,1.0
58185,"rating",38185,"",281,"","",3866,-1.0
58186,"rating",38186,"",1906,"","",13373,1.0
58187,"rating",38187,"",1080,"","",4455,-1.0
58188,"rating",38188,"",1141,"","",4077,-1.0
58189,"rating",38189,"",1250,"","",4416,-1.0
58190,"rating",38190,"",1828,"","",2479,1.0
58191,"rating",38191,"",1388,"","",18377,-1.0
58192,"rating",38192,"",1,"","",9862,-1.0
58193,"rating",38193,"",1659,"","",19060,-1.0
58194,"rating",38194,"",1589,"","",6370,1.0
58195,"rating",38195,"",286,"","",18693,-1.0
58196,"rating",38196,"",1326,"","",18948,1.0
58197,"rating",38197,"",586,"","",6444,1.0
58198,"rating",38198,"",491,"","",4963,1.0
58199,"rating",38199,"",228,"","",17135,-1.0
58200,"rating",38200,"",464,"","",3673,-1.0
58201,"rating",38201,"",1679,"","",7621,-1.0
58202,"rating",38202,"",1879,"","",17663,1.0
58203,"rating",38203,"",1005,"","",13127,-1.0
58204,"rating",38204,"",812,"","",249,1.0
58205,"rating",38205,"",1699,"","",1757,-1.0
58206,"rating",38206,"",1789,"","",17238,1.0
58207,"rating",38207,"",125,"","",18263,1.0
58208,"rating",38208,"",63,"","",8164,1.0
58209,"rating",38209,"",1136,"","",13091,1.0
58210,"rating",38210,"",1587,"","",2573,1.0
58211,"rating",38211,"",1399,"","",3204,-1.0
58212,"rating",38212,"",1890,"","",9813,1.0
58213,"rating",38213,"",1839,"","",4219,-1.0
58214,"rating",38214,"",702,"","",4529,-1.0
58215,"rating",38215,"",102,"","",13978,1.0
58216,"rating",38216,"",755,"","",4298,1.0
58217,"rating",38217,"",1579,"","",5254,1.0
58218,"rating",38218,"",1352,"","",2102,1.0
58219,"rating",38219,"",16,"","",19824,-1.0
58220,"rating",38220,"",873,"","",8517,1.0
58221,"rating",38221,"",508,"","",14349,-1.0
58222,"rating",38222,"",458,"","",4548,-1.0
58223,"rating",38223,"",628,"","",11771,1.0
58224,"rating",38224,"",528,"","",15036,-1.0
58225,"rating",38225,"",809,"","",18041,1.0
58226,"rating",38226,"",945,"","",916,1.0
58227,"rating",38227,"",1200,"","",13739,-1.0
58228,"rating",38228,"",1064,"","",6378,1.0
58229,"rating",38229,"",606,"","",2884,-1.0
58230,"rating",38230,"",1169,"","",11043,-1.0
58231,"rating",38231,"",1867,"","",4097,1.0
58232,"rating",38232,"",1388,"","",18872,-1.0
58233,"rating",38233,"",1143,"","",9998,-1.0
58234,"rating",38234,"",1357,"","",6156,-1.0
58235,"rating",38235,"",1235,"","",5475,-1.0
58236,"rating",38236,"",139,"","",19995,1.0
58237,"rating",38237,"",399,"","",14503,-1.0
58238,"rating",38238,"",814,"","",5171,1.0
58239,"rating",38239,"",649,"","",2432,1.0
58240,"rating",38240,"",905,"","",15256,1.0
58241,"rating",38241,"",1416,"","",752,-1.0
58242,"rating",38242,"",1194,"","",964,1.0
58243,"rating",38243,"",1954,"","",2174,-1.0
58244,"rating",38244,"",1677,"","",11431,-1.0
58245,"rating",38245,"",76,"","",15334,1.0
58246,"rating",38246,"",1974,"","",11903,1.0
58247,"rating",38247,"",1003,"","",18765,-1.0
58248,"rating",38248,"",1386,"","",13728,-1.0
58249,"rating",38249,"",448,"","",12928,-1.0
58250,"rating",38250,"",1207,"","",16446,1.0
58251,"rating",38251,"",1257,"","",10649,-1.0
58252,"rating",38252,"",1961,"","",3961,-1.0
58253,"rating",38253,"",296,"","",7225,-1.0
58254,"rating",38254,"",424,"","",14098,1.0
58255,"rating",38255,"",233,"","",12094,1.0
58256,"rating",38256,"",1729,"","",12773,-1.0
58257,"rating",38257,"",1163,"","",6017,1.0
58258,"rating",38258,"",444,"","",1677,-1.0
58259,"rating",38259,"",1081,"","",7672,1.0
58260,"rating",38260,"",1250,"","",8431,1.0
58261,"rating",38261,"",5,"","",270,1.0
58262,"rating",38262,"",543,"","",2400,1.0
58263,"rating",38263,"",908,"","",9364,1.0
58264,"rating",38264,"",956,"","",5626,-1.0
58265,"rating",38265,"",414,"","",858,-1.0
58266,"rating",38266,"",1442,"","",6200,1.0
58267,"rating",38267,"",634,"","",11570,-1.0
58268,"rating",38268,"",601,"","",232,-1.0
58269,"rating",38269,"",642,"","",7623,1.0
58270,"rating",38270,"",1734,"","",11475,1.0
58271,"rating",38271,"",852,"","",17737,-1.0
58272,"rating",38272,"",1925,"","",17025,-1.0
58273,"rating",38273,"",869,"","",15721,-1.0
58274,"rating",38274,"",1923,"","",15525,-1.0
58275,"rating",38275,"",1731,"","",11326,-1.0
58276,"rating",38276,"",1558,"","",9185,1.0
58277,"rating",38277,"",1989,"","",8404,1.0
58278,"rating",38278,"",284,"","",9384,-1.0
58279,"rating",38279,"",413,"","",14599,-1.0
58280,"rating",38280,"",912,"","",1500,1.0
58281,"rating",38281,"",1123,"","",3377,1.0
58282,"rating",38282,"",825,"","",8176,1.0
58283,"rating",38283,"",734,"","",11516,-1.0
58284,"rating",38284,"",1722,"","",11576,-1.0
58285,"rating",38285,"",455,"","",7343,1.0
58286,"rating",38286,"",1866,"","",10960,1.0
58287,"rating",38287,"",1412,"","",6246,1.0
58288,"rating",38288,"",1229,"","",5502,1.0
58289,"rating",38289,"",705,"","",9503,-1.0
58290,"rating",38290,"",213,"","",23,1.0
58291,"rating",38291,"",1914,"","",12461,-1.0
58292,"rating",38292,"",538,"","",15441,1.0
58293,"rating",38293,"",1613,"","",5001,-1.0
58294,"rating",38294,"",519,"","",9988,1.0
58295,"rating",38295,"",269,"","",14595,1.0
58296,"rating",38296,"",774,"","",7389,-1.0
58297,"rating",38297,"",1668,"","",836,-1.0
58298,"rating",38298,"",1218,"","",6706,1.0
58299,"rating",38299,"",508,"","",17355,1.0
58300,"rating",38300,"",1245,"","",16779,-1.0
58301,"rating",38301,"",1964,"","",7440,-1.0
58302,"rating",38302,"",694,"","",10872,-1.0
58303,"rating",38303,"",801,"","",3214,-1.0
58304,"rating",38304,"",1067,"","",564,1.0
58305,"rating",38305,"",82,"","",12620,1.0
58306,"rating",38306,"",1171,"","",3318,1.0
58307,"rating",38307,"",1953,"","",16444,-1.0
58308,"rating",38308,"",237,"","",4926,-1.0
